Logging,,Pressures (psi),,,,,,,Temperatures (K),,,Valves,,,,,,Force (kg),,Sequence,,,
n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock (s),State,,
5539,29.67,1561.44,106.3,546.2,771.51,-1.75,-3.53,-10,0,0,0,0,0,1,1,100,100,0.05,-1.1,12075.88,%sSafe,,
5540,26.46,1561.44,106.3,546.2,771.51,-1.75,-3.53,-10,0,0,0,0,0,1,1,100,100,0.05,-1.1,12075.91,%sSafe,,
5541,25.03,1561.44,106.3,546.2,771.51,-1.75,-3.61,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.1,12075.93,%sSafe,,
5542,24.8,1561.44,106.3,546.2,771.51,-1.75,-3.61,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12075.96,%sSafe,,
5543,25.31,1561.46,106.3,546.2,771.51,-1.75,-3.61,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12075.98,%sSafe,,
5544,25.33,1561.46,106.23,546.2,771.51,-1.75,-3.61,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.01,%sSafe,,
5545,27.1,1561.46,106.23,546.21,771.48,-1.75,-3.61,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.03,%sSafe,,
5546,28.18,1561.46,106.23,546.21,771.48,-1.75,-3.61,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.06,%sSafe,,
5547,23.58,1561.46,106.23,546.21,771.48,-1.75,-3.73,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.09,%sSafe,,
5548,22.97,1561.46,106.23,546.21,771.48,-1.75,-3.73,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.11,%sSafe,,
5549,28.21,1561.52,106.23,546.21,771.48,-1.75,-3.73,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.14,%sSafe,,
5550,22.44,1561.52,106.23,546.22,771.48,-1.75,-3.73,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.16,%sSafe,,
5551,22.12,1561.52,106.23,546.22,771.51,-1.75,-3.73,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.18,%sSafe,,
5552,27.94,1561.52,106.23,546.22,771.51,-1.75,-3.84,-10,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.21,%sSafe,,
5553,28.91,1561.5,106.23,546.22,771.51,-1.75,-3.84,-10,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.24,%sSafe,,
5554,26.86,1561.5,106.32,546.22,771.51,-1.75,-3.84,-10,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.27,%sSafe,,
5555,27.83,1561.5,106.32,546.24,771.49,-1.76,-3.84,-10,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.29,%sSafe,,
5556,27.01,1561.5,106.32,546.24,771.49,-1.76,-3.89,-10,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.32,%sSafe,,
5557,25.34,1561.5,106.32,546.24,771.49,-1.76,-3.89,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.35,%sSafe,,
5558,23.86,1561.5,106.32,546.24,771.49,-1.76,-3.89,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.37,%sSafe,,
5559,24.21,1561.51,106.21,546.24,771.49,-1.76,-3.89,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.39,%sSafe,,
5560,28.43,1561.51,106.21,546.24,771.37,-1.76,-3.89,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.42,%sSafe,,
5561,24.46,1561.51,106.21,546.24,771.37,-1.77,-3.89,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.45,%sSafe,,
5562,23.28,1561.51,106.21,546.24,771.37,-1.77,-3.74,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.47,%sSafe,,
5563,23.29,1561.51,106.21,546.24,771.37,-1.77,-3.74,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.49,%sSafe,,
5564,27.62,1561.6,106.24,546.24,771.37,-1.77,-3.74,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.52,%sSafe,,
5565,28.46,1561.6,106.24,546.24,771.43,-1.76,-3.74,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.55,%sSafe,,
5566,23.16,1561.6,106.24,546.24,771.43,-1.76,-3.87,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.57,%sSafe,,
5567,30.86,1561.6,106.24,546.24,771.43,-1.76,-3.87,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.6,%sSafe,,
5568,25.64,1561.66,106.25,546.24,771.43,-1.76,-3.87,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.63,%sSafe,,
5569,24.81,1561.66,106.25,546.26,771.47,-1.76,-3.87,-10.01,0,0,0,0,0,1,1,100,100,0.05,-1.11,12076.65,%sSafe,,
5570,25.77,1561.66,106.25,546.26,771.47,-1.77,-3.98,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.68,%sSafe,,
5571,27.86,1561.66,106.25,546.26,771.47,-1.77,-3.98,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.71,%sSafe,,
5572,25.1,1561.61,106.29,546.26,771.47,-1.77,-3.98,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.73,%sSafe,,
5573,28.55,1561.61,106.29,546.27,771.56,-1.77,-3.98,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.76,%sSafe,,
5574,24.82,1561.61,106.29,546.27,771.56,-1.77,-3.96,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.79,%sSafe,,
5575,23.27,1561.61,106.29,546.27,771.56,-1.77,-3.96,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.81,%sSafe,,
5576,26.7,1561.57,106.25,546.27,771.56,-1.77,-3.96,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.84,%sSafe,,
5577,22.85,1561.57,106.25,546.28,771.56,-1.77,-3.96,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.86,%sSafe,,
5578,24.25,1561.57,106.25,546.28,771.51,-1.76,-3.94,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.88,%sSafe,,
5579,25.64,1561.57,106.25,546.28,771.51,-1.76,-3.94,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.91,%sSafe,,
5580,26.14,1561.59,106.25,546.28,771.51,-1.76,-3.94,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.94,%sSafe,,
5581,26.59,1561.59,106.27,546.23,771.52,-1.77,-3.94,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.96,%sSafe,,
5582,28.64,1561.59,106.27,546.23,771.52,-1.77,-3.97,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12076.99,%sSafe,,
5583,25.79,1561.53,106.27,546.23,771.52,-1.77,-3.97,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.02,%sSafe,,
5584,23.31,1561.53,106.28,546.23,771.52,-1.77,-3.97,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.04,%sSafe,,
5585,25.68,1561.53,106.28,546.24,771.57,-1.77,-4.09,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.07,%sSafe,,
5586,28.83,1561.53,106.28,546.24,771.57,-1.77,-4.09,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.09,%sSafe,,
5587,23.83,1561.49,106.37,546.24,771.57,-1.77,-4.09,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.12,%sSafe,,
5588,25.85,1561.49,106.37,546.23,771.58,-1.77,-4.09,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.14,%sSafe,,
5589,29.76,1561.49,106.37,546.23,771.58,-1.77,-3.88,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.17,%sSafe,,
5590,25.77,1561.49,106.37,546.23,771.58,-1.77,-3.88,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.2,%sSafe,,
5591,25.22,1561.49,106.31,546.27,771.52,-1.77,-3.88,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.22,%sSafe,,
5592,31.48,1561.49,106.31,546.27,771.52,-1.77,-3.88,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.26,%sSafe,,
5593,24.54,1561.49,106.31,546.27,771.52,-1.77,-3.96,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.28,%sSafe,,
5594,25.85,1561.45,106.22,546.27,771.52,-1.77,-3.96,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.31,%sSafe,,
5595,25.85,1561.45,106.22,546.27,771.56,-1.77,-3.96,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.33,%sSafe,,
5596,23.93,1561.45,106.22,546.27,771.56,-1.77,-3.87,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.36,%sSafe,,
5597,22.43,1561.45,106.22,546.27,771.56,-1.77,-3.87,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.38,%sSafe,,
5598,22.25,1561.47,106.25,546.27,771.56,-1.77,-3.87,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.4,%sSafe,,
5599,24.26,1561.47,106.25,546.25,771.61,-1.77,-3.88,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.43,%sSafe,,
5600,26.39,1561.47,106.25,546.25,771.61,-1.77,-3.88,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.45,%sSafe,,
5601,23.24,1561.49,106.26,546.25,771.61,-1.77,-3.88,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.47,%sSafe,,
5602,22.69,1561.49,106.26,546.24,771.6,-1.77,-3.88,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.12,12077.5,%sSafe,,
5603,26.15,1561.49,106.26,546.24,771.6,-1.77,-3.93,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.52,%sSafe,,
5604,25.22,1561.52,106.27,546.24,771.6,-1.77,-3.93,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.55,%sSafe,,
5605,29.8,1561.52,106.27,546.25,771.55,-1.77,-3.93,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.58,%sSafe,,
5606,23.31,1561.52,106.27,546.25,771.55,-1.76,-3.96,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.6,%sSafe,,
5607,26.68,1561.56,106.27,546.25,771.55,-1.76,-3.96,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.63,%sSafe,,
5608,26.65,1561.56,106.27,546.25,771.55,-1.76,-3.96,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.66,%sSafe,,
5609,25.8,1561.56,106.27,546.26,771.52,-1.76,-3.96,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.68,%sSafe,,
5610,23.18,1561.56,106.27,546.26,771.52,-1.76,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.7,%sSafe,,
5611,26.3,1561.63,106.23,546.26,771.52,-1.76,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.73,%sSafe,,
5612,30.82,1561.63,106.23,546.29,771.61,-1.76,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.76,%sSafe,,
5613,25.78,1561.63,106.23,546.29,771.61,-1.76,-3.95,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.79,%sSafe,,
5614,24.22,1561.78,106.2,546.29,771.61,-1.76,-3.95,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.81,%sSafe,,
5615,25.83,1561.78,106.2,546.27,771.62,-1.76,-3.95,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.84,%sSafe,,
5616,21.73,1561.78,106.2,546.27,771.62,-1.75,-3.97,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.86,%sSafe,,
5617,22.15,1561.84,106.2,546.27,771.62,-1.75,-3.97,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.88,%sSafe,,
5618,23.2,1561.84,106.22,546.27,771.62,-1.75,-3.97,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.9,%sSafe,,
5619,21.74,1561.84,106.22,546.26,771.62,-1.75,-3.97,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.13,12077.93,%sSafe,,
5620,24.85,1561.84,106.22,546.26,771.62,-1.75,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12077.95,%sSafe,,
5621,26.8,1561.89,106.16,546.25,771.62,-1.75,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12077.98,%sSafe,,
5622,28.76,1561.89,106.16,546.25,771.66,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.01,%sSafe,,
5623,22.82,1561.89,106.16,546.25,771.66,-1.74,-4.06,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.03,%sSafe,,
5624,24.83,1561.94,106.16,546.25,771.66,-1.74,-4.06,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.05,%sSafe,,
5625,26.57,1561.94,106.17,546.23,771.71,-1.74,-4.06,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.08,%sSafe,,
5626,26.66,1561.94,106.17,546.23,771.71,-1.74,-3.94,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.11,%sSafe,,
5627,25.16,1561.94,106.17,546.23,771.71,-1.74,-3.94,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.13,%sSafe,,
5628,25.34,1561.9,106.13,546.21,771.69,-1.74,-3.94,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.16,%sSafe,,
5629,27.28,1561.9,106.13,546.21,771.69,-1.74,-3.94,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.19,%sSafe,,
5630,24.83,1561.9,106.13,546.21,771.69,-1.74,-3.83,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.21,%sSafe,,
5631,23.1,1561.89,106.13,546.21,771.69,-1.74,-3.83,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.23,%sSafe,,
5632,25.49,1561.89,106.1,546.21,771.69,-1.74,-3.83,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.26,%sSafe,,
5633,23.81,1561.89,106.1,546.21,771.72,-1.74,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.28,%sSafe,,
5634,26.79,1561.89,106.1,546.21,771.72,-1.74,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.31,%sSafe,,
5635,24.19,1561.84,106.08,546.21,771.72,-1.74,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.33,%sSafe,,
5636,24.18,1561.84,106.08,546.24,771.7,-1.74,-3.91,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.36,%sSafe,,
5637,24.1,1561.91,106.08,546.24,771.7,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.38,%sSafe,,
5638,27.04,1561.91,106.04,546.24,771.7,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.41,%sSafe,,
5639,21.99,1561.91,106.04,546.24,771.72,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.43,%sSafe,,
5640,25.33,1561.91,106.04,546.24,771.72,-1.74,-3.89,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.46,%sSafe,,
5641,23.03,1561.91,106.02,546.24,771.72,-1.74,-3.89,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.48,%sSafe,,
5642,23.05,1561.91,106.02,546.25,771.73,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.5,%sSafe,,
5643,31.76,1561.91,106.02,546.25,771.73,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.53,%sSafe,,
5644,22.33,1561.93,106.02,546.25,771.73,-1.74,-3.86,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.56,%sSafe,,
5645,25.27,1561.93,106.02,546.22,771.75,-1.74,-3.74,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.14,12078.58,%sSafe,,
5646,24.68,1561.93,106.02,546.22,771.75,-1.74,-3.74,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.61,%sSafe,,
5647,25.85,1561.94,106.02,546.22,771.75,-1.74,-3.74,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.63,%sSafe,,
5648,25.38,1561.94,106.08,546.24,771.75,-1.74,-3.74,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.66,%sSafe,,
5649,25.29,1561.94,106.08,546.24,771.74,-1.74,-3.63,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.68,%sSafe,,
5650,29.82,1562.07,106.04,546.24,771.74,-1.74,-3.63,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.71,%sSafe,,
5651,22.1,1562.07,106.04,546.24,771.74,-1.74,-3.63,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.73,%sSafe,,
5652,23.23,1562.07,106.04,546.24,771.77,-1.74,-3.63,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.76,%sSafe,,
5653,26.21,1562.15,106.04,546.24,771.77,-1.74,-3.49,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.78,%sSafe,,
5654,25.94,1562.15,106.03,546.25,771.77,-1.74,-3.49,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.81,%sSafe,,
5655,25.09,1562.15,106.03,546.25,771.75,-1.75,-3.49,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.84,%sSafe,,
5656,22.93,1562.15,106.03,546.25,771.75,-1.75,-3.44,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.86,%sSafe,,
5657,23.23,1562.15,106.03,546.25,771.75,-1.75,-3.44,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.88,%sSafe,,
5658,26.75,1562.15,106,546.25,771.75,-1.75,-3.51,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.91,%sSafe,,
5659,25.36,1562.15,106,546.25,771.75,-1.75,-3.51,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.93,%sSafe,,
5660,25.41,1562.15,106,546.25,771.75,-1.75,-3.51,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.96,%sSafe,,
5661,23.59,1562.22,106.04,546.29,771.75,-1.75,-3.51,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12078.98,%sSafe,,
5662,23.05,1562.22,106.04,546.29,771.79,-1.75,-3.54,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.01,%sSafe,,
5663,26.78,1562.27,106.13,546.29,771.79,-1.75,-3.54,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.03,%sSafe,,
5664,25.45,1562.27,106.13,546.28,771.79,-1.75,-3.54,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.06,%sSafe,,
5665,25.27,1562.27,106.13,546.28,771.79,-1.75,-3.48,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.08,%sSafe,,
5666,23.19,1562.34,106.16,546.28,771.79,-1.75,-3.48,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.11,%sSafe,,
5667,26.13,1562.34,106.16,546.26,771.86,-1.76,-3.48,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.13,%sSafe,,
5668,24.13,1562.34,106.16,546.26,771.86,-1.76,-3.48,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.16,%sSafe,,
5669,22.83,1562.28,106.16,546.26,771.86,-1.76,-3.48,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.18,%sSafe,,
5670,25.13,1562.28,106.29,546.26,771.86,-1.76,-3.48,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.2,%sSafe,,
5671,25.49,1562.28,106.29,546.25,771.85,-1.76,-3.36,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.23,%sSafe,,
5672,27.99,1562.28,106.29,546.25,771.85,-1.76,-3.36,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.26,%sSafe,,
5673,22.24,1562.33,106.39,546.25,771.85,-1.76,-3.36,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.28,%sSafe,,
5674,26.45,1562.33,106.39,546.22,771.85,-1.76,-3.36,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.31,%sSafe,,
5675,21.96,1562.33,106.39,546.22,771.74,-1.75,-3.47,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.33,%sSafe,,
5676,25.87,1562.32,106.39,546.22,771.74,-1.75,-3.47,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.35,%sSafe,,
5677,25.75,1562.32,106.39,546.21,771.71,-1.75,-3.47,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.38,%sSafe,,
5678,24.16,1562.32,106.39,546.21,771.71,-1.76,-3.46,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.4,%sSafe,,
5679,23.88,1562.32,106.39,546.21,771.71,-1.76,-3.46,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.43,%sSafe,,
5680,22.53,1562.25,106.28,546.23,771.69,-1.75,-3.46,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.45,%sSafe,,
5681,25.66,1562.25,106.28,546.23,771.69,-1.75,-3.39,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.48,%sSafe,,
5682,25.81,1562.23,106.28,546.23,771.69,-1.75,-3.39,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.5,%sSafe,,
5683,22.2,1562.23,106.25,546.27,771.73,-1.75,-3.39,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.52,%sSafe,,
5684,22.42,1562.23,106.25,546.27,771.73,-1.75,-3.39,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.55,%sSafe,,
5685,26.34,1562.23,106.25,546.27,771.73,-1.75,-3.54,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.57,%sSafe,,
5686,23.04,1562.21,106.21,546.27,771.73,-1.75,-3.54,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.6,%sSafe,,
5687,28.4,1562.21,106.21,546.28,771.77,-1.76,-3.54,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.62,%sSafe,,
5688,24.24,1562.21,106.21,546.28,771.77,-1.76,-3.38,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.65,%sSafe,,
5689,25.79,1562.2,106.19,546.28,771.77,-1.76,-3.38,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.67,%sSafe,,
5690,24.35,1562.2,106.19,546.28,771.78,-1.76,-3.38,-10.05,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.7,%sSafe,,
5691,25.78,1562.2,106.19,546.28,771.78,-1.76,-3.3,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.15,12079.72,%sSafe,,
5692,23.25,1562.2,106.19,546.28,771.78,-1.76,-3.3,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.75,%sSafe,,
5693,25.15,1562.22,106.3,546.24,771.78,-1.76,-3.3,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.77,%sSafe,,
5694,24.83,1562.22,106.3,546.24,771.78,-1.75,-3.34,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.8,%sSafe,,
5695,26.71,1562.21,106.3,546.24,771.78,-1.75,-3.34,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.82,%sSafe,,
5696,30.86,1562.21,106.29,546.27,771.72,-1.75,-3.34,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.86,%sSafe,,
5697,27.56,1562.21,106.29,546.27,771.72,-1.75,-3.34,-10.04,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.88,%sSafe,,
5698,23.31,1562.21,106.29,546.27,771.72,-1.75,-3.37,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.91,%sSafe,,
5699,21.36,1562.21,106.29,546.27,771.72,-1.75,-3.37,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.93,%sSafe,,
5700,23.82,1562.21,106.27,546.31,771.72,-1.75,-3.37,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.95,%sSafe,,
5701,26.35,1562.21,106.27,546.31,771.66,-1.75,-3.53,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12079.98,%sSafe,,
5702,23.05,1562.32,106.31,546.31,771.66,-1.75,-3.53,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12080,%sSafe,,
5703,26.84,1562.32,106.31,546.36,771.66,-1.75,-3.53,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12080.03,%sSafe,,
5704,21.66,1562.32,106.31,546.36,771.71,-1.75,-3.52,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12080.05,%sSafe,,
5705,22.76,1562.32,106.31,546.36,771.71,-1.75,-3.52,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12080.07,%sSafe,,
5706,24.08,1562.28,106.2,546.34,771.71,-1.75,-3.52,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12080.1,%sSafe,,
5707,26.14,1562.28,106.2,546.34,771.82,-1.75,-3.45,-10.03,0,0,0,0,0,1,1,100,100,0.05,-1.16,12080.12,%sSafe,,
5708,24.28,1562.28,106.2,546.34,771.82,-1.75,-3.45,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.17,12080.15,%sSafe,,
5709,23.09,1562.31,106.2,546.34,771.82,-1.75,-3.45,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.17,12080.17,%sSafe,,
5710,22.22,1562.31,106.22,546.34,771.8,-1.75,-3.45,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.17,12080.19,%sSafe,,
5711,24.1,1562.31,106.22,546.34,771.8,-1.76,-3.45,-10.02,0,0,0,0,0,1,1,100,100,0.05,-1.17,12080.22,%sSafe,,
